,0
37728,"33.95951,-117.789654,2015-04-03T12:00:00"
37729,"33.95951,-117.789654,2015-04-04T12:00:00"
37730,"33.95951,-117.789654,2015-04-05T12:00:00"
37731,"33.95951,-117.789654,2015-04-06T12:00:00"
37732,"33.95951,-117.789654,2015-04-07T12:00:00"
37733,"33.95951,-117.789654,2015-04-08T12:00:00"
37734,"33.95951,-117.789654,2015-04-09T12:00:00"
37735,"33.95951,-117.789654,2015-04-10T12:00:00"
37736,"33.95951,-117.789654,2015-04-11T12:00:00"
37737,"33.95951,-117.789654,2015-04-12T12:00:00"
37738,"33.95951,-117.789654,2015-04-13T12:00:00"
37739,"33.95951,-117.789654,2015-04-14T12:00:00"
37740,"33.95951,-117.789654,2015-04-15T12:00:00"
37741,"33.95951,-117.789654,2015-04-16T12:00:00"
37742,"33.95951,-117.789654,2015-04-17T12:00:00"
37743,"33.95951,-117.789654,2015-04-18T12:00:00"
37744,"33.95951,-117.789654,2015-04-19T12:00:00"
37745,"33.95951,-117.789654,2015-04-20T12:00:00"
37746,"33.95951,-117.789654,2015-04-21T12:00:00"
37747,"33.95951,-117.789654,2015-04-22T12:00:00"
37748,"33.95951,-117.789654,2015-04-23T12:00:00"
37749,"33.95951,-117.789654,2015-04-24T12:00:00"
37750,"33.95951,-117.789654,2015-04-25T12:00:00"
37751,"33.95951,-117.789654,2015-04-26T12:00:00"
37752,"33.95951,-117.789654,2015-04-27T12:00:00"
37753,"33.95951,-117.789654,2015-04-28T12:00:00"
37754,"33.95951,-117.789654,2015-04-29T12:00:00"
37755,"33.95951,-117.789654,2015-04-30T12:00:00"
37756,"33.95951,-117.789654,2015-05-01T12:00:00"
37757,"33.95951,-117.789654,2015-05-02T12:00:00"
37758,"33.95951,-117.789654,2015-05-03T12:00:00"
37759,"33.95951,-117.789654,2015-05-04T12:00:00"
37760,"33.95951,-117.789654,2015-05-05T12:00:00"
37761,"33.95951,-117.789654,2015-05-06T12:00:00"
37762,"33.95951,-117.789654,2015-05-07T12:00:00"
37763,"33.95951,-117.789654,2015-05-08T12:00:00"
37764,"33.95951,-117.789654,2015-05-09T12:00:00"
37765,"33.95951,-117.789654,2015-05-10T12:00:00"
37766,"33.95951,-117.789654,2015-05-11T12:00:00"
37767,"33.95951,-117.789654,2015-05-12T12:00:00"
37768,"33.95951,-117.789654,2015-05-13T12:00:00"
37769,"33.95951,-117.789654,2015-05-14T12:00:00"
37770,"33.95951,-117.789654,2015-05-15T12:00:00"
37771,"33.95951,-117.789654,2015-05-16T12:00:00"
37772,"33.95951,-117.789654,2015-05-17T12:00:00"
37773,"33.95951,-117.789654,2015-05-18T12:00:00"
37774,"33.95951,-117.789654,2015-05-19T12:00:00"
37775,"33.95951,-117.789654,2015-05-20T12:00:00"
37776,"33.95951,-117.789654,2015-05-21T12:00:00"
37777,"33.95951,-117.789654,2015-05-22T12:00:00"
37778,"33.95951,-117.789654,2015-05-23T12:00:00"
37779,"33.95951,-117.789654,2015-05-24T12:00:00"
37780,"33.95951,-117.789654,2015-05-25T12:00:00"
37781,"33.95951,-117.789654,2015-05-26T12:00:00"
37782,"33.95951,-117.789654,2015-05-27T12:00:00"
37783,"33.95951,-117.789654,2015-05-28T12:00:00"
37784,"33.95951,-117.789654,2015-05-29T12:00:00"
37785,"33.95951,-117.789654,2015-05-30T12:00:00"
37786,"33.95951,-117.789654,2015-05-31T12:00:00"
37787,"33.95951,-117.789654,2015-06-01T12:00:00"
37788,"33.95951,-117.789654,2015-06-02T12:00:00"
37789,"33.95951,-117.789654,2015-06-03T12:00:00"
37790,"33.95951,-117.789654,2015-06-04T12:00:00"
37791,"33.95951,-117.789654,2015-06-05T12:00:00"
37792,"33.95951,-117.789654,2015-06-06T12:00:00"
37793,"33.95951,-117.789654,2015-06-07T12:00:00"
37794,"33.95951,-117.789654,2015-06-08T12:00:00"
37795,"33.95951,-117.789654,2015-06-09T12:00:00"
37796,"33.95951,-117.789654,2015-06-10T12:00:00"
37797,"33.95951,-117.789654,2015-06-11T12:00:00"
37798,"33.95951,-117.789654,2015-06-12T12:00:00"
37799,"33.95951,-117.789654,2015-06-13T12:00:00"
37800,"33.95951,-117.789654,2015-06-14T12:00:00"
37801,"33.95951,-117.789654,2015-06-15T12:00:00"
37802,"33.95951,-117.789654,2015-06-16T12:00:00"
37803,"33.95951,-117.789654,2015-06-17T12:00:00"
37804,"33.95951,-117.789654,2015-06-18T12:00:00"
37805,"33.95951,-117.789654,2015-06-19T12:00:00"
37806,"33.95951,-117.789654,2015-06-20T12:00:00"
37807,"33.95951,-117.789654,2015-06-21T12:00:00"
37808,"33.95951,-117.789654,2015-06-22T12:00:00"
37809,"33.95951,-117.789654,2015-06-23T12:00:00"
37810,"33.95951,-117.789654,2015-06-24T12:00:00"
37811,"33.95951,-117.789654,2015-06-25T12:00:00"
37812,"33.95951,-117.789654,2015-06-26T12:00:00"
37813,"33.95951,-117.789654,2015-06-27T12:00:00"
37814,"33.95951,-117.789654,2015-06-28T12:00:00"
37815,"33.95951,-117.789654,2015-06-29T12:00:00"
37816,"33.95951,-117.789654,2015-06-30T12:00:00"
37817,"33.95951,-117.789654,2015-07-01T12:00:00"
37818,"33.95951,-117.789654,2015-07-02T12:00:00"
37819,"33.95951,-117.789654,2015-07-03T12:00:00"
37820,"33.95951,-117.789654,2015-07-04T12:00:00"
37821,"33.95951,-117.789654,2015-07-05T12:00:00"
37822,"33.95951,-117.789654,2015-07-06T12:00:00"
37823,"33.95951,-117.789654,2015-07-07T12:00:00"
37824,"33.95951,-117.789654,2015-07-08T12:00:00"
37825,"33.95951,-117.789654,2015-07-09T12:00:00"
37826,"33.95951,-117.789654,2015-07-10T12:00:00"
37827,"33.95951,-117.789654,2015-07-11T12:00:00"
37828,"33.95951,-117.789654,2015-07-12T12:00:00"
37829,"33.95951,-117.789654,2015-07-13T12:00:00"
37830,"33.95951,-117.789654,2015-07-14T12:00:00"
37831,"33.95951,-117.789654,2015-07-15T12:00:00"
37832,"33.95951,-117.789654,2015-07-16T12:00:00"
37833,"33.95951,-117.789654,2015-07-17T12:00:00"
37834,"33.95951,-117.789654,2015-07-18T12:00:00"
37835,"33.95951,-117.789654,2015-07-19T12:00:00"
37836,"33.95951,-117.789654,2015-07-20T12:00:00"
37837,"33.95951,-117.789654,2015-07-21T12:00:00"
37838,"33.95951,-117.789654,2015-07-22T12:00:00"
37839,"33.95951,-117.789654,2015-07-23T12:00:00"
37840,"33.95951,-117.789654,2015-07-24T12:00:00"
37841,"33.95951,-117.789654,2015-07-25T12:00:00"
37842,"33.95951,-117.789654,2015-07-26T12:00:00"
37843,"33.95951,-117.789654,2015-07-27T12:00:00"
37844,"33.95951,-117.789654,2015-07-28T12:00:00"
37845,"33.95951,-117.789654,2015-07-29T12:00:00"
37846,"33.95951,-117.789654,2015-07-30T12:00:00"
37847,"33.95951,-117.789654,2015-07-31T12:00:00"
37848,"33.95951,-117.789654,2015-08-01T12:00:00"
37849,"33.95951,-117.789654,2015-08-02T12:00:00"
37850,"33.95951,-117.789654,2015-08-03T12:00:00"
37851,"33.95951,-117.789654,2015-08-04T12:00:00"
37852,"33.95951,-117.789654,2015-08-05T12:00:00"
37853,"33.95951,-117.789654,2015-08-06T12:00:00"
37854,"33.95951,-117.789654,2015-08-07T12:00:00"
37855,"33.95951,-117.789654,2015-08-08T12:00:00"
37856,"33.95951,-117.789654,2015-08-09T12:00:00"
37857,"33.95951,-117.789654,2015-08-10T12:00:00"
37858,"33.95951,-117.789654,2015-08-11T12:00:00"
37859,"33.95951,-117.789654,2015-08-12T12:00:00"
37860,"33.95951,-117.789654,2015-08-13T12:00:00"
37861,"33.95951,-117.789654,2015-08-14T12:00:00"
37862,"33.95951,-117.789654,2015-08-15T12:00:00"
37863,"33.95951,-117.789654,2015-08-16T12:00:00"
37864,"33.95951,-117.789654,2015-08-17T12:00:00"
37865,"33.95951,-117.789654,2015-08-18T12:00:00"
37866,"33.95951,-117.789654,2015-08-19T12:00:00"
37867,"33.95951,-117.789654,2015-08-20T12:00:00"
37868,"33.95951,-117.789654,2015-08-21T12:00:00"
37869,"33.95951,-117.789654,2015-08-22T12:00:00"
37870,"33.95951,-117.789654,2015-08-23T12:00:00"
37871,"33.95951,-117.789654,2015-08-24T12:00:00"
37872,"33.95951,-117.789654,2015-08-25T12:00:00"
37873,"33.95951,-117.789654,2015-08-26T12:00:00"
37874,"33.95951,-117.789654,2015-08-27T12:00:00"
37875,"33.95951,-117.789654,2015-08-28T12:00:00"
37876,"33.95951,-117.789654,2015-08-29T12:00:00"
37877,"33.95951,-117.789654,2015-08-30T12:00:00"
37878,"33.95951,-117.789654,2015-08-31T12:00:00"
37879,"33.95951,-117.789654,2015-09-01T12:00:00"
37880,"33.95951,-117.789654,2015-09-02T12:00:00"
37881,"33.95951,-117.789654,2015-09-03T12:00:00"
37882,"33.95951,-117.789654,2015-09-04T12:00:00"
37883,"33.95951,-117.789654,2015-09-05T12:00:00"
37884,"33.95951,-117.789654,2015-09-06T12:00:00"
37885,"33.95951,-117.789654,2015-09-07T12:00:00"
37886,"33.95951,-117.789654,2015-09-08T12:00:00"
37887,"33.95951,-117.789654,2015-09-09T12:00:00"
37888,"33.95951,-117.789654,2015-09-10T12:00:00"
37889,"33.95951,-117.789654,2015-09-11T12:00:00"
37890,"33.95951,-117.789654,2015-09-12T12:00:00"
37891,"33.95951,-117.789654,2015-09-13T12:00:00"
37892,"33.95951,-117.789654,2015-09-14T12:00:00"
37893,"33.95951,-117.789654,2015-09-15T12:00:00"
37894,"33.95951,-117.789654,2015-09-16T12:00:00"
37895,"33.95951,-117.789654,2015-09-17T12:00:00"
37896,"33.95951,-117.789654,2015-09-18T12:00:00"
37897,"33.95951,-117.789654,2015-09-19T12:00:00"
37898,"33.95951,-117.789654,2015-09-20T12:00:00"
37899,"33.95951,-117.789654,2015-09-21T12:00:00"
37900,"33.95951,-117.789654,2015-09-22T12:00:00"
37901,"33.95951,-117.789654,2015-09-23T12:00:00"
37902,"33.95951,-117.789654,2015-09-24T12:00:00"
37903,"33.95951,-117.789654,2015-09-25T12:00:00"
37904,"33.95951,-117.789654,2015-09-26T12:00:00"
37905,"33.95951,-117.789654,2015-09-27T12:00:00"
37906,"33.95951,-117.789654,2015-09-28T12:00:00"
37907,"33.95951,-117.789654,2015-09-29T12:00:00"
37908,"33.95951,-117.789654,2015-09-30T12:00:00"
37909,"33.95951,-117.789654,2015-10-01T12:00:00"
37910,"33.95951,-117.789654,2015-10-02T12:00:00"
37911,"33.95951,-117.789654,2015-10-03T12:00:00"
37912,"33.95951,-117.789654,2015-10-04T12:00:00"
37913,"33.95951,-117.789654,2015-10-05T12:00:00"
37914,"33.95951,-117.789654,2015-10-06T12:00:00"
37915,"33.95951,-117.789654,2015-10-07T12:00:00"
37916,"33.95951,-117.789654,2015-10-08T12:00:00"
37917,"33.95951,-117.789654,2015-10-09T12:00:00"
37918,"33.95951,-117.789654,2015-10-10T12:00:00"
37919,"33.95951,-117.789654,2015-10-11T12:00:00"
37920,"33.95951,-117.789654,2015-10-12T12:00:00"
37921,"33.95951,-117.789654,2015-10-13T12:00:00"
37922,"33.95951,-117.789654,2015-10-14T12:00:00"
37923,"33.95951,-117.789654,2015-10-15T12:00:00"
37924,"33.95951,-117.789654,2015-10-16T12:00:00"
37925,"33.95951,-117.789654,2015-10-17T12:00:00"
37926,"33.95951,-117.789654,2015-10-18T12:00:00"
37927,"33.95951,-117.789654,2015-10-19T12:00:00"
37928,"33.95951,-117.789654,2015-10-20T12:00:00"
37929,"33.95951,-117.789654,2015-10-21T12:00:00"
37930,"33.95951,-117.789654,2015-10-22T12:00:00"
37931,"33.95951,-117.789654,2015-10-23T12:00:00"
37932,"33.95951,-117.789654,2015-10-24T12:00:00"
37933,"33.95951,-117.789654,2015-10-25T12:00:00"
37934,"33.95951,-117.789654,2015-10-26T12:00:00"
37935,"33.95951,-117.789654,2015-10-27T12:00:00"
37936,"33.95951,-117.789654,2015-10-28T12:00:00"
37937,"33.95951,-117.789654,2015-10-29T12:00:00"
37938,"33.95951,-117.789654,2015-10-30T12:00:00"
37939,"33.95951,-117.789654,2015-10-31T12:00:00"
37940,"33.95951,-117.789654,2015-11-01T12:00:00"
37941,"33.95951,-117.789654,2015-11-02T12:00:00"
37942,"33.95951,-117.789654,2015-11-03T12:00:00"
37943,"33.95951,-117.789654,2015-11-04T12:00:00"
37944,"33.95951,-117.789654,2015-11-05T12:00:00"
37945,"33.95951,-117.789654,2015-11-06T12:00:00"
37946,"33.95951,-117.789654,2015-11-07T12:00:00"
37947,"33.95951,-117.789654,2015-11-08T12:00:00"
37948,"33.95951,-117.789654,2015-11-09T12:00:00"
37949,"33.95951,-117.789654,2015-11-10T12:00:00"
37950,"33.95951,-117.789654,2015-11-11T12:00:00"
37951,"33.95951,-117.789654,2015-11-12T12:00:00"
37952,"33.95951,-117.789654,2015-11-13T12:00:00"
37953,"33.95951,-117.789654,2015-11-14T12:00:00"
37954,"33.95951,-117.789654,2015-11-15T12:00:00"
37955,"33.95951,-117.789654,2015-11-16T12:00:00"
37956,"33.95951,-117.789654,2015-11-17T12:00:00"
37957,"33.95951,-117.789654,2015-11-18T12:00:00"
37958,"33.95951,-117.789654,2015-11-19T12:00:00"
37959,"33.95951,-117.789654,2015-11-20T12:00:00"
37960,"33.95951,-117.789654,2015-11-21T12:00:00"
37961,"33.95951,-117.789654,2015-11-22T12:00:00"
37962,"33.95951,-117.789654,2015-11-23T12:00:00"
37963,"33.95951,-117.789654,2015-11-24T12:00:00"
37964,"33.95951,-117.789654,2015-11-25T12:00:00"
37965,"33.95951,-117.789654,2015-11-26T12:00:00"
37966,"33.95951,-117.789654,2015-11-27T12:00:00"
37967,"33.95951,-117.789654,2015-11-28T12:00:00"
37968,"33.95951,-117.789654,2015-11-29T12:00:00"
37969,"33.95951,-117.789654,2015-11-30T12:00:00"
37970,"33.95951,-117.789654,2015-12-01T12:00:00"
37971,"33.95951,-117.789654,2015-12-02T12:00:00"
37972,"33.95951,-117.789654,2015-12-03T12:00:00"
37973,"33.95951,-117.789654,2015-12-04T12:00:00"
37974,"33.95951,-117.789654,2015-12-05T12:00:00"
37975,"33.95951,-117.789654,2015-12-06T12:00:00"
37976,"33.95951,-117.789654,2015-12-07T12:00:00"
37977,"33.95951,-117.789654,2015-12-08T12:00:00"
37978,"33.95951,-117.789654,2015-12-09T12:00:00"
37979,"33.95951,-117.789654,2015-12-10T12:00:00"
37980,"33.95951,-117.789654,2015-12-11T12:00:00"
37981,"33.95951,-117.789654,2015-12-12T12:00:00"
37982,"33.95951,-117.789654,2015-12-13T12:00:00"
37983,"33.95951,-117.789654,2015-12-14T12:00:00"
37984,"33.95951,-117.789654,2015-12-15T12:00:00"
37985,"33.95951,-117.789654,2015-12-16T12:00:00"
37986,"33.95951,-117.789654,2015-12-17T12:00:00"
37987,"33.95951,-117.789654,2015-12-18T12:00:00"
37988,"33.95951,-117.789654,2015-12-19T12:00:00"
37989,"33.95951,-117.789654,2015-12-20T12:00:00"
37990,"33.95951,-117.789654,2015-12-21T12:00:00"
37991,"33.95951,-117.789654,2015-12-22T12:00:00"
37992,"33.95951,-117.789654,2015-12-23T12:00:00"
37993,"33.95951,-117.789654,2015-12-24T12:00:00"
37994,"33.95951,-117.789654,2015-12-25T12:00:00"
37995,"33.95951,-117.789654,2015-12-26T12:00:00"
37996,"33.95951,-117.789654,2015-12-27T12:00:00"
37997,"33.95951,-117.789654,2015-12-28T12:00:00"
37998,"33.95951,-117.789654,2015-12-29T12:00:00"
37999,"33.95951,-117.789654,2015-12-30T12:00:00"
38000,"33.95951,-117.789654,2015-12-31T12:00:00"
38001,"33.95951,-117.789654,2016-01-01T12:00:00"
38002,"33.95951,-117.789654,2016-01-02T12:00:00"
38003,"33.95951,-117.789654,2016-01-03T12:00:00"
38004,"33.95951,-117.789654,2016-01-04T12:00:00"
38005,"33.95951,-117.789654,2016-01-05T12:00:00"
38006,"33.95951,-117.789654,2016-01-06T12:00:00"
38007,"33.95951,-117.789654,2016-01-07T12:00:00"
38008,"33.95951,-117.789654,2016-01-08T12:00:00"
38009,"33.95951,-117.789654,2016-01-09T12:00:00"
38010,"33.95951,-117.789654,2016-01-10T12:00:00"
38011,"33.95951,-117.789654,2016-01-11T12:00:00"
38012,"33.95951,-117.789654,2016-01-12T12:00:00"
38013,"33.95951,-117.789654,2016-01-13T12:00:00"
38014,"33.95951,-117.789654,2016-01-14T12:00:00"
38015,"33.95951,-117.789654,2016-01-15T12:00:00"
38016,"33.95951,-117.789654,2016-01-16T12:00:00"
38017,"33.95951,-117.789654,2016-01-17T12:00:00"
38018,"33.95951,-117.789654,2016-01-18T12:00:00"
38019,"33.95951,-117.789654,2016-01-19T12:00:00"
38020,"33.95951,-117.789654,2016-01-20T12:00:00"
38021,"33.95951,-117.789654,2016-01-21T12:00:00"
38022,"33.95951,-117.789654,2016-01-22T12:00:00"
38023,"33.95951,-117.789654,2016-01-23T12:00:00"
38024,"33.95951,-117.789654,2016-01-24T12:00:00"
38025,"33.95951,-117.789654,2016-01-25T12:00:00"
38026,"33.95951,-117.789654,2016-01-26T12:00:00"
38027,"33.95951,-117.789654,2016-01-27T12:00:00"
38028,"33.95951,-117.789654,2016-01-28T12:00:00"
38029,"33.95951,-117.789654,2016-01-29T12:00:00"
38030,"33.95951,-117.789654,2016-01-30T12:00:00"
38031,"33.95951,-117.789654,2016-01-31T12:00:00"
38032,"33.95951,-117.789654,2016-02-01T12:00:00"
38033,"33.95951,-117.789654,2016-02-02T12:00:00"
38034,"33.95951,-117.789654,2016-02-03T12:00:00"
38035,"33.95951,-117.789654,2016-02-04T12:00:00"
38036,"33.95951,-117.789654,2016-02-05T12:00:00"
38037,"33.95951,-117.789654,2016-02-06T12:00:00"
38038,"33.95951,-117.789654,2016-02-07T12:00:00"
38039,"33.95951,-117.789654,2016-02-08T12:00:00"
38040,"33.95951,-117.789654,2016-02-09T12:00:00"
38041,"33.95951,-117.789654,2016-02-10T12:00:00"
38042,"33.95951,-117.789654,2016-02-11T12:00:00"
38043,"33.95951,-117.789654,2016-02-12T12:00:00"
38044,"33.95951,-117.789654,2016-02-13T12:00:00"
38045,"33.95951,-117.789654,2016-02-14T12:00:00"
38046,"33.95951,-117.789654,2016-02-15T12:00:00"
38047,"33.95951,-117.789654,2016-02-16T12:00:00"
38048,"33.95951,-117.789654,2016-02-17T12:00:00"
38049,"33.95951,-117.789654,2016-02-18T12:00:00"
38050,"33.95951,-117.789654,2016-02-19T12:00:00"
38051,"33.95951,-117.789654,2016-02-20T12:00:00"
38052,"33.95951,-117.789654,2016-02-21T12:00:00"
38053,"33.95951,-117.789654,2016-02-22T12:00:00"
38054,"33.95951,-117.789654,2016-02-23T12:00:00"
38055,"33.95951,-117.789654,2016-02-24T12:00:00"
38056,"33.95951,-117.789654,2016-02-25T12:00:00"
38057,"33.95951,-117.789654,2016-02-26T12:00:00"
38058,"33.95951,-117.789654,2016-02-27T12:00:00"
38059,"33.95951,-117.789654,2016-02-28T12:00:00"
38060,"33.95951,-117.789654,2016-02-29T12:00:00"
38061,"33.95951,-117.789654,2016-03-01T12:00:00"
38062,"33.95951,-117.789654,2016-03-02T12:00:00"
38063,"33.95951,-117.789654,2016-03-03T12:00:00"
38064,"33.95951,-117.789654,2016-03-04T12:00:00"
38065,"33.95951,-117.789654,2016-03-05T12:00:00"
38066,"33.95951,-117.789654,2016-03-06T12:00:00"
38067,"33.95951,-117.789654,2016-03-07T12:00:00"
38068,"33.95951,-117.789654,2016-03-08T12:00:00"
38069,"33.95951,-117.789654,2016-03-09T12:00:00"
38070,"33.95951,-117.789654,2016-03-10T12:00:00"
38071,"33.95951,-117.789654,2016-03-11T12:00:00"
38072,"33.95951,-117.789654,2016-03-12T12:00:00"
38073,"33.95951,-117.789654,2016-03-13T12:00:00"
38074,"33.95951,-117.789654,2016-03-14T12:00:00"
38075,"33.95951,-117.789654,2016-03-15T12:00:00"
38076,"33.95951,-117.789654,2016-03-16T12:00:00"
38077,"33.95951,-117.789654,2016-03-17T12:00:00"
38078,"33.95951,-117.789654,2016-03-18T12:00:00"
38079,"33.95951,-117.789654,2016-03-19T12:00:00"
38080,"33.95951,-117.789654,2016-03-20T12:00:00"
38081,"33.95951,-117.789654,2016-03-21T12:00:00"
38082,"33.95951,-117.789654,2016-03-22T12:00:00"
38083,"33.95951,-117.789654,2016-03-23T12:00:00"
38084,"33.95951,-117.789654,2016-03-24T12:00:00"
38085,"33.95951,-117.789654,2016-03-25T12:00:00"
38086,"33.95951,-117.789654,2016-03-26T12:00:00"
38087,"33.95951,-117.789654,2016-03-27T12:00:00"
38088,"33.95951,-117.789654,2016-03-28T12:00:00"
38089,"33.95951,-117.789654,2016-03-29T12:00:00"
38090,"33.95951,-117.789654,2016-03-30T12:00:00"
38091,"33.95951,-117.789654,2016-03-31T12:00:00"
38092,"33.95951,-117.789654,2016-04-01T12:00:00"
38093,"33.95951,-117.789654,2016-04-02T12:00:00"
38094,"33.95951,-117.789654,2016-04-03T12:00:00"
38095,"33.95951,-117.789654,2016-04-04T12:00:00"
38096,"33.95951,-117.789654,2016-04-05T12:00:00"
38097,"33.95951,-117.789654,2016-04-06T12:00:00"
38098,"33.95951,-117.789654,2016-04-07T12:00:00"
38099,"33.95951,-117.789654,2016-04-08T12:00:00"
38100,"33.95951,-117.789654,2016-04-09T12:00:00"
38101,"33.95951,-117.789654,2016-04-10T12:00:00"
38102,"33.95951,-117.789654,2016-04-11T12:00:00"
38103,"33.95951,-117.789654,2016-04-12T12:00:00"
38104,"33.95951,-117.789654,2016-04-13T12:00:00"
38105,"33.95951,-117.789654,2016-04-14T12:00:00"
38106,"33.95951,-117.789654,2016-04-15T12:00:00"
38107,"33.95951,-117.789654,2016-04-16T12:00:00"
38108,"33.95951,-117.789654,2016-04-17T12:00:00"
38109,"33.95951,-117.789654,2016-04-18T12:00:00"
38110,"33.95951,-117.789654,2016-04-19T12:00:00"
38111,"33.95951,-117.789654,2016-04-20T12:00:00"
38112,"33.95951,-117.789654,2016-04-21T12:00:00"
38113,"33.95951,-117.789654,2016-04-22T12:00:00"
38114,"33.95951,-117.789654,2016-04-23T12:00:00"
38115,"33.95951,-117.789654,2016-04-24T12:00:00"
38116,"33.95951,-117.789654,2016-04-25T12:00:00"
38117,"33.95951,-117.789654,2016-04-26T12:00:00"
38118,"33.95951,-117.789654,2016-04-27T12:00:00"
38119,"33.95951,-117.789654,2016-04-28T12:00:00"
38120,"33.95951,-117.789654,2016-04-29T12:00:00"
38121,"33.95951,-117.789654,2016-04-30T12:00:00"
38122,"33.95951,-117.789654,2016-05-01T12:00:00"
38123,"33.95951,-117.789654,2016-05-02T12:00:00"
38124,"33.95951,-117.789654,2016-05-03T12:00:00"
38125,"33.95951,-117.789654,2016-05-04T12:00:00"
38126,"33.95951,-117.789654,2016-05-05T12:00:00"
38127,"33.95951,-117.789654,2016-05-06T12:00:00"
38128,"33.95951,-117.789654,2016-05-07T12:00:00"
38129,"33.95951,-117.789654,2016-05-08T12:00:00"
38130,"33.95951,-117.789654,2016-05-09T12:00:00"
38131,"33.95951,-117.789654,2016-05-10T12:00:00"
38132,"33.95951,-117.789654,2016-05-11T12:00:00"
38133,"33.95951,-117.789654,2016-05-12T12:00:00"
38134,"33.95951,-117.789654,2016-05-13T12:00:00"
38135,"33.95951,-117.789654,2016-05-14T12:00:00"
38136,"33.95951,-117.789654,2016-05-15T12:00:00"
38137,"33.95951,-117.789654,2016-05-16T12:00:00"
38138,"33.95951,-117.789654,2016-05-17T12:00:00"
38139,"33.95951,-117.789654,2016-05-18T12:00:00"
38140,"33.95951,-117.789654,2016-05-19T12:00:00"
38141,"33.95951,-117.789654,2016-05-20T12:00:00"
38142,"33.95951,-117.789654,2016-05-21T12:00:00"
38143,"33.95951,-117.789654,2016-05-22T12:00:00"
38144,"33.95951,-117.789654,2016-05-23T12:00:00"
38145,"33.95951,-117.789654,2016-05-24T12:00:00"
38146,"33.95951,-117.789654,2016-05-25T12:00:00"
38147,"33.95951,-117.789654,2016-05-26T12:00:00"
38148,"33.95951,-117.789654,2016-05-27T12:00:00"
38149,"33.95951,-117.789654,2016-05-28T12:00:00"
38150,"33.95951,-117.789654,2016-05-29T12:00:00"
38151,"33.95951,-117.789654,2016-05-30T12:00:00"
38152,"33.95951,-117.789654,2016-05-31T12:00:00"
38153,"33.95951,-117.789654,2016-06-01T12:00:00"
38154,"33.95951,-117.789654,2016-06-02T12:00:00"
38155,"33.95951,-117.789654,2016-06-03T12:00:00"
38156,"33.95951,-117.789654,2016-06-04T12:00:00"
38157,"33.95951,-117.789654,2016-06-05T12:00:00"
38158,"33.95951,-117.789654,2016-06-06T12:00:00"
38159,"33.95951,-117.789654,2016-06-07T12:00:00"
38160,"33.95951,-117.789654,2016-06-08T12:00:00"
38161,"33.95951,-117.789654,2016-06-09T12:00:00"
38162,"33.95951,-117.789654,2016-06-10T12:00:00"
38163,"33.95951,-117.789654,2016-06-11T12:00:00"
38164,"33.95951,-117.789654,2016-06-12T12:00:00"
